index,Weight,Source,Target
"武汉市,恩施土家族苗族自治州",198,武汉市,恩施土家族苗族自治州
"邵阳市,长沙市",197,邵阳市,长沙市
"上海市,扬州市",197,上海市,扬州市
"天津市,廊坊市",197,天津市,廊坊市
"南京市,盐城市",196,南京市,盐城市
"襄阳市,武汉市",196,襄阳市,武汉市
"金华市,宁波市",196,金华市,宁波市
"天津市,重庆市",196,天津市,重庆市
"济南市,烟台市",196,济南市,烟台市
"淮安市,南京市",196,淮安市,南京市
"北京市,济南市",196,北京市,济南市
"沈阳市,本溪市",195,沈阳市,本溪市
"哈尔滨市,齐齐哈尔市",195,哈尔滨市,齐齐哈尔市
"徐州市,南京市",195,徐州市,南京市
"南昌市,抚州市",195,南昌市,抚州市
"廊坊市,天津市",195,廊坊市,天津市
"泰州市,无锡市",194,泰州市,无锡市
"中山市,东莞市",194,中山市,东莞市
"绍兴市,巴音郭楞蒙古自治州",194,绍兴市,巴音郭楞蒙古自治州
"宁波市,苏州市",194,宁波市,苏州市
"柳州市,桂林市",193,柳州市,桂林市
"宜昌市,武汉市",193,宜昌市,武汉市
"中山市,深圳市",193,中山市,深圳市
"长沙市,广州市",193,长沙市,广州市
"重庆市,深圳市",193,重庆市,深圳市
"惠州市,重庆市",192,惠州市,重庆市
"茂名市,深圳市",192,茂名市,深圳市
"成都市,海南省",192,成都市,海南省
"广州市,黔东南苗族侗族自治州",192,广州市,黔东南苗族侗族自治州
"南昌市,赣州市",192,南昌市,赣州市
"上饶市,南昌市",192,上饶市,南昌市
"宁波市,舟山市",191,宁波市,舟山市
"成都市,泸州市",191,成都市,泸州市
"北京市,南京市",191,北京市,南京市
"南京市,徐州市",190,南京市,徐州市
"南宁市,玉林市",190,南宁市,玉林市
"长春市,松原市",190,长春市,松原市
"广州市,赣州市",190,广州市,赣州市
"巴中市,成都市",190,巴中市,成都市
"天津市,沧州市",190,天津市,沧州市
"长沙市,深圳市",189,长沙市,深圳市
"滁州市,合肥市",189,滁州市,合肥市
"丽水市,温州市",189,丽水市,温州市
"重庆市,广州市",189,重庆市,广州市
"邯郸市,石家庄市",189,邯郸市,石家庄市
"马鞍山市,南京市",188,马鞍山市,南京市
"苏州市,重庆市",187,苏州市,重庆市
"兰州市,海西蒙古族藏族自治州",187,兰州市,海西蒙古族藏族自治州
"毕节市,黔南布依族苗族自治州",186,毕节市,黔南布依族苗族自治州
"三明市,上海市",186,三明市,上海市
"宁波市,温州市",186,宁波市,温州市
"德宏傣族景颇族自治州,保山市",185,德宏傣族景颇族自治州,保山市
"苏州市,淮安市",185,苏州市,淮安市
"金华市,黔南布依族苗族自治州",185,金华市,黔南布依族苗族自治州
"保定市,沧州市",185,保定市,沧州市
"中卫市,银川市",185,中卫市,银川市
"深圳市,河源市",184,深圳市,河源市
"怀化市,湘西土家族苗族自治州",184,怀化市,湘西土家族苗族自治州
"衢州市,金华市",182,衢州市,金华市
"孝感市,湖北省",182,孝感市,湖北省
"鄂尔多斯市,呼和浩特市",182,鄂尔多斯市,呼和浩特市
"包头市,鄂尔多斯市",182,包头市,鄂尔多斯市
"金华市,上饶市",181,金华市,上饶市
"安顺市,黔南布依族苗族自治州",181,安顺市,黔南布依族苗族自治州
"韶关市,广州市",180,韶关市,广州市
"广州市,汕尾市",179,广州市,汕尾市
"汕头市,揭阳市",179,汕头市,揭阳市
"枣庄市,济宁市",179,枣庄市,济宁市
"北京市,长沙市",179,北京市,长沙市
"西安市,延安市",178,西安市,延安市
"北京市,三亚市",178,北京市,三亚市
"无锡市,南通市",178,无锡市,南通市
"菏泽市,济南市",178,菏泽市,济南市
"佳木斯市,双鸭山市",177,佳木斯市,双鸭山市
"南宁市,来宾市",177,南宁市,来宾市
"忻州市,太原市",177,忻州市,太原市
"东莞市,黔南布依族苗族自治州",177,东莞市,黔南布依族苗族自治州
"昭通市,昆明市",176,昭通市,昆明市
"绥化市,伊春市",176,绥化市,伊春市
"南平市,厦门市",176,南平市,厦门市
"乌兰察布市,呼和浩特市",175,乌兰察布市,呼和浩特市
"济南市,潍坊市",175,济南市,潍坊市
"深圳市,茂名市",174,深圳市,茂名市
"莆田市,泉州市",174,莆田市,泉州市
"延安市,西安市",173,延安市,西安市
"文山壮族苗族自治州,普洱市",173,文山壮族苗族自治州,普洱市
"深圳市,长春市",173,深圳市,长春市
"盐城市,淮安市",173,盐城市,淮安市
"长春市,通化市",173,长春市,通化市
"长沙市,娄底市",172,长沙市,娄底市
"宁波市,嘉兴市",172,宁波市,嘉兴市
"宁波市,黔南布依族苗族自治州",172,宁波市,黔南布依族苗族自治州
"苏州市,湖州市",171,苏州市,湖州市
"合肥市,阜阳市",171,合肥市,阜阳市
"三明市,泉州市",171,三明市,泉州市
"重庆市,昆明市",171,重庆市,昆明市
"盐城市,泰州市",171,盐城市,泰州市
"哈尔滨市,大庆市",171,哈尔滨市,大庆市
"云浮市,佛山市",170,云浮市,佛山市
"太原市,大同市",170,太原市,大同市
"大庆市,哈尔滨市",170,大庆市,哈尔滨市
"温州市,博尔塔拉蒙古自治州",170,温州市,博尔塔拉蒙古自治州
"太原市,朔州市",170,太原市,朔州市
"汕头市,潮州市",170,汕头市,潮州市
"湖州市,苏州市",170,湖州市,苏州市
"和田地区,博尔塔拉蒙古自治州",170,和田地区,博尔塔拉蒙古自治州
"乌海市,鄂尔多斯市",169,乌海市,鄂尔多斯市
"锦州市,葫芦岛市",169,锦州市,葫芦岛市
"徐州市,宿迁市",169,徐州市,宿迁市
"嘉兴市,新疆维吾尔自治区",169,嘉兴市,新疆维吾尔自治区
"北京市,苏州市",169,北京市,苏州市
"珠海市,深圳市",169,珠海市,深圳市
"盐城市,无锡市",169,盐城市,无锡市
"芜湖市,马鞍山市",168,芜湖市,马鞍山市
"平顶山市,许昌市",168,平顶山市,许昌市
"辽源市,长春市",168,辽源市,长春市
"莆田市,上海市",167,莆田市,上海市
"南通市,泰州市",167,南通市,泰州市
"深圳市,厦门市",167,深圳市,厦门市
"广州市,河源市",167,广州市,河源市
"沧州市,北京市",167,沧州市,北京市
"安阳市,鹤壁市",167,安阳市,鹤壁市
"阜阳市,上海市",167,阜阳市,上海市
"无锡市,盐城市",166,无锡市,盐城市
"衡阳市,长沙市",166,衡阳市,长沙市
"西安市,铜川市",166,西安市,铜川市
"杭州市,上饶市",166,杭州市,上饶市
"泰安市,济南市",166,泰安市,济南市
"重庆市,贵阳市",165,重庆市,贵阳市
"武汉市,黔西南布依族苗族自治州",165,武汉市,黔西南布依族苗族自治州
"成都市,昆明市",164,成都市,昆明市
"淮南市,合肥市",163,淮南市,合肥市
"连云港市,苏州市",163,连云港市,苏州市
"漯河市,郑州市",163,漯河市,郑州市
"兰州市,巴音郭楞蒙古自治州",163,兰州市,巴音郭楞蒙古自治州
"马鞍山市,合肥市",163,马鞍山市,合肥市
"深圳市,杭州市",163,深圳市,杭州市
"昆明市,德宏傣族景颇族自治州",162,昆明市,德宏傣族景颇族自治州
"温州市,广州市",162,温州市,广州市
"兰州市,白银市",162,兰州市,白银市
"荆门市,湖北省",162,荆门市,湖北省
"南宁市,贵港市",162,南宁市,贵港市
"北京市,秦皇岛市",162,北京市,秦皇岛市
"台州市,嘉兴市",161,台州市,嘉兴市
"上海市,长沙市",161,上海市,长沙市
"德州市,济南市",161,德州市,济南市
"邯郸市,邢台市",161,邯郸市,邢台市
"重庆市,上海市",161,重庆市,上海市
"云浮市,广州市",160,云浮市,广州市
"呼和浩特市,鄂尔多斯市",160,呼和浩特市,鄂尔多斯市
"深圳市,梅州市",160,深圳市,梅州市
"嘉兴市,金华市",160,嘉兴市,金华市
"上海市,绍兴市",160,上海市,绍兴市
"上海市,泰州市",159,上海市,泰州市
"泸州市,成都市",158,泸州市,成都市
"哈尔滨市,三亚市",158,哈尔滨市,三亚市
"济南市,聊城市",158,济南市,聊城市
"张家界市,湘西土家族苗族自治州",158,张家界市,湘西土家族苗族自治州
"资阳市,重庆市",158,资阳市,重庆市
"泉州市,三明市",158,泉州市,三明市
"济南市,泰安市",157,济南市,泰安市
"兰州市,定西市",157,兰州市,定西市
"成都市,黔东南苗族侗族自治州",157,成都市,黔东南苗族侗族自治州
"随州市,武汉市",157,随州市,武汉市
"深圳市,汕头市",157,深圳市,汕头市
"长沙市,邵阳市",156,长沙市,邵阳市
"沈阳市,锦州市",156,沈阳市,锦州市
"防城港市,南宁市",156,防城港市,南宁市
"东莞市,黔东南苗族侗族自治州",155,东莞市,黔东南苗族侗族自治州
"龙岩市,福州市",155,龙岩市,福州市
"银川市,固原市",155,银川市,固原市
"固原市,银川市",155,固原市,银川市
"成都市,上海市",155,成都市,上海市
"盐城市,南通市",154,盐城市,南通市
"北京市,常州市",154,北京市,常州市
"云浮市,东莞市",154,云浮市,东莞市
"泰州市,南通市",154,泰州市,南通市
"深圳市,西安市",154,深圳市,西安市
"深圳市,苏州市",154,深圳市,苏州市
"北京市,南宁市",154,北京市,南宁市
"成都市,深圳市",153,成都市,深圳市
"白城市,长春市",153,白城市,长春市
"柳州市,河池市",152,柳州市,河池市
"福州市,龙岩市",152,福州市,龙岩市
"苏州市,连云港市",152,苏州市,连云港市
"马鞍山市,芜湖市",152,马鞍山市,芜湖市
"石家庄市,邯郸市",151,石家庄市,邯郸市
"北京市,湖北省",151,北京市,湖北省
"湖州市,嘉兴市",151,湖州市,嘉兴市
"南通市,盐城市",151,南通市,盐城市
"福州市,上海市",151,福州市,上海市
"巴彦淖尔市,锡林郭勒盟",151,巴彦淖尔市,锡林郭勒盟
"白山市,通化市",151,白山市,通化市
"包头市,呼和浩特市",150,包头市,呼和浩特市
"娄底市,塔城地区",150,娄底市,塔城地区
"南京市,合肥市",150,南京市,合肥市
"成都市,丽江市",150,成都市,丽江市
"厦门市,莆田市",150,厦门市,莆田市
"铜仁市,遵义市",149,铜仁市,遵义市
"宿州市,合肥市",149,宿州市,合肥市
"德阳市,绵阳市",149,德阳市,绵阳市
"北海市,钦州市",149,北海市,钦州市
"武汉市,长沙市",149,武汉市,长沙市
"台州市,绍兴市",149,台州市,绍兴市
"楚雄彝族自治州,昆明市",148,楚雄彝族自治州,昆明市
"深圳市,天津市",148,深圳市,天津市
"宿迁市,苏州市",148,宿迁市,苏州市
"青岛市,济南市",147,青岛市,济南市
"金华市,台州市",147,金华市,台州市
"温州市,绍兴市",147,温州市,绍兴市
"汉中市,西安市",147,汉中市,西安市
"上海市,黔西南布依族苗族自治州",147,上海市,黔西南布依族苗族自治州
"邯郸市,北京市",147,邯郸市,北京市
"北京市,兴安盟",147,北京市,兴安盟
"福州市,黔东南苗族侗族自治州",147,福州市,黔东南苗族侗族自治州
"大理白族自治州,昆明市",147,大理白族自治州,昆明市
"德州市,衡水市",146,德州市,衡水市
"上饶市,杭州市",146,上饶市,杭州市
"凉山彝族自治州,成都市",146,凉山彝族自治州,成都市
"佛山市,惠州市",146,佛山市,惠州市
"长沙市,永州市",146,长沙市,永州市
"焦作市,新乡市",146,焦作市,新乡市
"温州市,南京市",145,温州市,南京市
"台州市,苏州市",145,台州市,苏州市
"锦州市,沈阳市",145,锦州市,沈阳市
"宿迁市,淮安市",145,宿迁市,淮安市
"常州市,上海市",144,常州市,上海市
"蚌埠市,合肥市",144,蚌埠市,合肥市
"成都市,拉萨市",144,成都市,拉萨市
"东莞市,湖北省",144,东莞市,湖北省
"鄂州市,武汉市",144,鄂州市,武汉市
"荆州市,深圳市",144,荆州市,深圳市
"安阳市,濮阳市",144,安阳市,濮阳市
"深圳市,江门市",143,深圳市,江门市
"杭州市,常州市",143,杭州市,常州市
"辽阳市,沈阳市",143,辽阳市,沈阳市
"杭州市,武汉市",143,杭州市,武汉市
"东莞市,长沙市",143,东莞市,长沙市
"长春市,沈阳市",143,长春市,沈阳市
"济南市,重庆市",143,济南市,重庆市
"广元市,成都市",143,广元市,成都市
"南平市,上海市",142,南平市,上海市
"深圳市,泉州市",142,深圳市,泉州市
"宿迁市,南京市",142,宿迁市,南京市
"北京市,邢台市",142,北京市,邢台市
"上海市,湖北省",142,上海市,湖北省
"鞍山市,沈阳市",141,鞍山市,沈阳市
"保山市,普洱市",141,保山市,普洱市
"抚州市,南昌市",141,抚州市,南昌市
"衡阳市,广州市",141,衡阳市,广州市
"濮阳市,郑州市",141,濮阳市,郑州市
"亳州市,合肥市",140,亳州市,合肥市
"哈尔滨市,佳木斯市",140,哈尔滨市,佳木斯市
"盐城市,上海市",140,盐城市,上海市
"苏州市,镇江市",140,苏州市,镇江市
"白城市,兴安盟",140,白城市,兴安盟
"呼和浩特市,兴安盟",140,呼和浩特市,兴安盟
"伊春市,绥化市",140,伊春市,绥化市
"邢台市,邯郸市",140,邢台市,邯郸市
"合肥市,宣城市",140,合肥市,宣城市
"营口市,沈阳市",140,营口市,沈阳市
"武汉市,广州市",140,武汉市,广州市
"济南市,临沂市",139,济南市,临沂市
"深圳市,湛江市",139,深圳市,湛江市
"宿州市,淮北市",139,宿州市,淮北市
"宁德市,上海市",138,宁德市,上海市
"齐齐哈尔市,哈尔滨市",138,齐齐哈尔市,哈尔滨市
"沈阳市,盘锦市",138,沈阳市,盘锦市
"沈阳市,营口市",137,沈阳市,营口市
"汕头市,东莞市",137,汕头市,东莞市
"威海市,烟台市",137,威海市,烟台市
"泸州市,重庆市",137,泸州市,重庆市
"淮安市,宿迁市",137,淮安市,宿迁市
"常州市,南京市",137,常州市,南京市
"合肥市,蚌埠市",137,合肥市,蚌埠市
"南通市,无锡市",137,南通市,无锡市
"北京市,湘西土家族苗族自治州",137,北京市,湘西土家族苗族自治州
"深圳市,南昌市",136,深圳市,南昌市
"吕梁市,晋中市",136,吕梁市,晋中市
"台州市,重庆市",136,台州市,重庆市
"内江市,重庆市",136,内江市,重庆市
"济南市,滨州市",136,济南市,滨州市
"杭州市,丽水市",135,杭州市,丽水市
"大理白族自治州,保山市",135,大理白族自治州,保山市
"江门市,重庆市",135,江门市,重庆市
"六盘水市,贵阳市",135,六盘水市,贵阳市
"哈尔滨市,大连市",135,哈尔滨市,大连市
"佛山市,南宁市",134,佛山市,南宁市
"喀什地区,巴音郭楞蒙古自治州",134,喀什地区,巴音郭楞蒙古自治州
"北京市,烟台市",134,北京市,烟台市
"哈密市,巴音郭楞蒙古自治州",134,哈密市,巴音郭楞蒙古自治州
"梅州市,惠州市",134,梅州市,惠州市
"温州市,延边朝鲜族自治州",134,温州市,延边朝鲜族自治州
"上海市,福州市",134,上海市,福州市
"杭州市,阿克苏地区",134,杭州市,阿克苏地区
"温州市,宁德市",134,温州市,宁德市
"绵阳市,德阳市",134,绵阳市,德阳市
"宜宾市,重庆市",133,宜宾市,重庆市
"六安市,上海市",133,六安市,上海市
"三明市,广州市",133,三明市,广州市
"无锡市,重庆市",133,无锡市,重庆市
"莆田市,厦门市",133,莆田市,厦门市
"南阳市,伊犁哈萨克自治州",133,南阳市,伊犁哈萨克自治州
"上海市,天津市",132,上海市,天津市
"深圳市,黔东南苗族侗族自治州",132,深圳市,黔东南苗族侗族自治州
"金华市,丽水市",131,金华市,丽水市
"南京市,杭州市",131,南京市,杭州市
"佳木斯市,鹤岗市",131,佳木斯市,鹤岗市
"深圳市,郑州市",131,深圳市,郑州市
"重庆市,泸州市",131,重庆市,泸州市
"金华市,黔东南苗族侗族自治州",131,金华市,黔东南苗族侗族自治州
"清远市,佛山市",130,清远市,佛山市
"无锡市,镇江市",130,无锡市,镇江市
"怀化市,铜仁市",130,怀化市,铜仁市
